Rotor: R5-9x120d slices(97)dia, Hopper: H2-bumper-diffuser, RPM: 4.295533, Dose: 100.000000, Logger_Version: 0.5, Time: 09_24_2020, 16-52-27
x, y, z, size, die_time 
-7.292173, 2.869183, -97.891281, 2.108723, 7915.505859 
-20.001509, 1.091568, -98.023148, 1.976848, 5898.026367 
38.500713, -7.721590, -97.460617, 2.539385, 7421.687988 
5.889975, -0.730092, -98.116127, 1.883875, 6210.863770 
43.734028, -4.624771, -98.284775, 1.715226, 6896.783691 
13.395050, -3.299464, -97.962593, 2.037410, 6550.073730 
22.248739, -5.106104, -97.327141, 2.672868, 6598.183594 
-12.924206, 2.371104, -97.728233, 2.271769, 6325.322266 
31.947685, -3.801770, -97.709946, 2.290046, 6570.533203 
5.055280, 7.947627, -97.953415, 2.046595, 6239.447266 
-6.652554, -20.808746, -97.113281, 2.886722, 6349.932617 
25.143620, 8.426189, -97.669998, 2.330002, 6559.792480 
-21.622972, 4.449728, -97.788139, 2.211860, 6002.041992 
-2.490840, 7.884560, -98.353714, 1.646285, 6176.074707 
-47.864140, -6.705433, -98.000801, 1.999199, 7643.035645 
42.150791, 0.683455, -97.201202, 2.798792, 7002.942871 
38.403637, -2.922112, -98.485229, 1.514773, 6770.695312 
42.120102, -3.712757, -97.533096, 2.466905, 7020.270508 
-0.588273, -1.296324, -97.473724, 2.526275, 6336.702148 
-12.512390, -3.018076, -97.883362, 2.116640, 6260.382812 
30.522936, -7.008712, -97.932526, 2.067472, 5448.606934 
19.151310, -10.172137, -98.161713, 1.838288, 5254.341309 
28.195621, -2.472502, -98.356583, 1.643413, 8427.194336 
34.857689, -6.131330, -98.111076, 1.888933, 5259.804688 
15.934296, -4.182870, -98.289734, 1.710264, 6401.294434 
1.053865, -10.446220, -98.276535, 1.723464, 6469.164062 
-14.784996, -5.454040, -98.229256, 1.770745, 7790.002441 
-5.771792, -5.348560, -98.490807, 1.509197, 6086.433594 
-29.941916, -4.728760, -98.253517, 1.746489, 7549.997559 
39.030182, 1.091110, -97.353516, 2.646483, 6971.736328 
-35.873348, -12.368109, -98.475540, 1.524454, 7546.703125 
9.118381, -2.932139, -98.413338, 1.586663, 6410.032227 
46.937603, -8.609447, -97.784744, 2.215247, 5450.165527 
-19.684433, -7.583687, -97.226166, 2.773829, 7132.106934 
-20.288734, 3.992087, -97.556686, 2.443305, 6034.556152 
-41.526207, -9.561956, -97.563187, 2.436814, 8451.314453 
6.327881, 3.651085, -98.476242, 1.523756, 6047.142578 
-28.171612, -7.260963, -97.230568, 2.769431, 7712.541504 
14.011780, -6.171061, -97.201111, 2.798885, 6780.217773 
-23.485970, -4.962876, -97.224129, 2.775871, 9307.924805 
12.565853, -13.735081, -98.183762, 1.816240, 6196.717773 
34.351727, -2.443780, -97.977554, 2.022435, 6949.393555 
22.083521, 7.224430, -98.359848, 1.640153, 6477.725098 
-30.134062, -24.513535, -97.173676, 2.826335, 6187.350586 
19.046093, 7.064009, -97.668518, 2.331477, 8154.103027 
-27.619694, 2.893983, -97.405952, 2.594048, 6067.915527 
-25.453485, -5.734017, -98.325806, 1.674188, 5893.531738 
8.833744, -1.628129, -98.294563, 1.705438, 6182.915527 
8.636435, 11.196804, -97.916611, 2.083394, 6188.723145 
-41.002113, -9.101346, -97.102585, 2.897414, 19244.345703 
10.193556, 1.530090, -97.947937, 2.052058, 6563.044922 
14.125044, -6.542099, -97.057671, 2.942326, 7193.187988 
35.942558, -7.975151, -97.710892, 2.289115, 8563.472656 
36.221825, -4.225652, -98.434082, 1.565917, 6371.458496 
17.879856, -1.568016, -97.774200, 2.225798, 6544.587891 
-31.392916, -1.917829, -97.174896, 2.825109, 9579.508789 
24.791523, -3.765504, -97.743073, 2.256931, 5450.972168 
-8.065309, 0.455679, -98.273224, 1.726775, 6172.819824 
37.409393, -5.310816, -98.376900, 1.623098, 5216.397461 
-23.737955, -2.009304, -97.384430, 2.615566, 6071.966797 
0.187735, 0.235375, -97.287735, 2.712269, 6390.618652 
