x, y, z, size 
3.828082, 9.110746, -203.959518, 1.470583, 587.906555 
22.911804, 25.303646, -204.041672, 1.388424, 504.791107 
-14.258184, 18.542871, -203.977371, 1.452732, 640.226685 
5.563091, 43.204140, -204.040558, 1.389530, 552.723511 
5.445911, -22.814486, -203.988922, 1.441180, 536.799988 
-1.897520, -40.677406, -203.852875, 1.577212, 378.303375 
-16.504269, -17.860588, -203.549774, 1.880322, 378.640991 
-28.135086, -29.585564, -204.021667, 1.408419, 435.713135 
8.770696, 31.340536, -203.815369, 1.614731, 385.341492 
18.414434, -23.797850, -203.731812, 1.698289, 449.170227 
30.556103, 3.124416, -204.143158, 1.286968, 439.549774 
-26.030869, 18.830610, -204.253113, 1.176964, 430.893127 
25.724764, 4.557330, -204.037354, 1.392752, 446.177490 
30.430977, -5.500290, -204.262405, 1.167702, 498.177795 
5.076163, 3.580595, -204.092728, 1.337366, 391.131409 
-12.908205, -20.069256, -203.710205, 1.719909, 494.009613 
1.725563, 22.933765, -204.314163, 1.115928, 568.650146 
13.342259, 48.176540, -204.077362, 1.352737, 454.134857 
24.799404, 29.850086, -203.616379, 1.813719, 391.919617 
-12.192122, -11.272758, -203.430450, 1.999665, 498.306610 
6.251457, -24.936798, -204.363159, 1.066946, 678.160828 
-8.488847, -13.715398, -203.957550, 1.472555, 433.626129 
-11.828806, 11.089778, -203.985641, 1.444456, 490.594025 
13.820691, -70.139236, -203.498077, 1.932031, 728.926636 
8.753708, 18.241743, -204.036804, 1.393279, 509.881561 
-19.242563, 19.732948, -206.648911, 1.614039, 386.200012 
-23.323837, -46.661758, -203.488022, 1.942071, 445.690765 
-15.391897, -18.286469, -203.725891, 1.704195, 773.066467 
-14.528700, -43.332497, -204.265137, 1.164984, 385.909149 
-26.648308, -16.813114, -203.607727, 1.822371, 443.175507 
18.506979, 18.120024, -204.015610, 1.414491, 724.589294 
-29.633047, 8.602907, -203.541290, 1.888809, 445.344055 
12.568563, -13.499633, -203.627884, 1.802200, 379.642609 
22.669048, 8.801911, -204.451187, 0.978917, 507.565094 
-16.938354, -9.762748, -204.001312, 1.428776, 384.050293 
-7.676336, 13.749218, -203.863434, 1.566666, 380.841125 
-20.291142, 9.358298, -204.403641, 1.466364, 431.000000 
-3.029287, 1.656105, -204.236755, 1.193321, 402.622131 
-16.110073, -33.705627, -203.525757, 1.904341, 450.722351 
-17.043684, 26.568207, -203.686981, 1.743113, 460.159241 
30.223972, 21.516724, -203.978256, 1.451832, 697.257874 
-15.578026, 6.181445, -203.488861, 1.941246, 389.479462 
-22.281107, -23.257900, -203.886642, 1.543455, 377.620239 
-23.825184, -10.918085, -203.878235, 1.551863, 374.746613 
2.196274, 16.269409, -203.492310, 1.937793, 446.453552 
30.077374, -2.943830, -204.083191, 1.346900, 601.946716 
-18.926346, 25.648994, -203.471298, 1.958803, 495.380615 
5.151621, -18.079855, -204.041733, 1.388366, 452.803253 
-7.599508, -9.399837, -204.133011, 1.297090, 373.036469 
22.961781, -44.846752, -203.511932, 1.918164, 502.567352 
2752.177002, -351.111328, -574336.125000, 1.342776, 2002.369141 
31.880474, 0.137298, -204.366379, 1.063727, 501.660217 
-22.680359, -24.625532, -203.764679, 1.665443, 498.330750 
11.424258, -11.809412, -204.235657, 1.194449, 377.782684 
-7.340281, -29.067762, -204.441269, 0.988822, 440.556580 
-10.844795, -33.865498, -203.643753, 1.786346, 446.153290 
17.519455, 28.567133, -203.469345, 1.960753, 454.420380 
-23.072721, -19.994610, -203.656906, 1.773194, 499.989899 
22.848310, 3.232275, -203.814453, 1.615638, 382.220673 
13.920628, -48.440502, -203.558289, 1.871827, 433.044556 
-29.170040, -41.660610, -204.379395, 1.050701, 437.146118 
3.899892, -48.311615, -204.061218, 1.368892, 442.355103 
-12.204222, 4.984597, -203.579529, 1.850572, 495.888641 
-18.129841, -18.593697, -203.622833, 1.807279, 446.233826 
25.759834, -25.399258, -203.515137, 1.914962, 448.116394 
-15.458014, 25.156927, -203.784027, 1.646064, 382.356384 
9.820278, -46.299316, -203.482910, 1.947195, 499.665161 
4.671634, 22.341988, -203.938309, 1.491787, 454.188354 
30.945099, -15.469894, -204.053040, 1.377056, 505.845734 
6.612548, 21.999655, -204.316101, 1.113999, 518.527222 
-32.130745, 27.689205, -203.787689, 1.642406, 541.145630 
-7.676503, -10.287744, -203.454010, 1.976085, 391.817230 
-16.364166, -34.733006, -206.209152, 1.872105, 378.200012 
4.016183, -1.349745, -203.865646, 1.564461, 439.368225 
1.236678, 8.620099, -203.817749, 1.612364, 501.173584 
-9.960909, -24.935045, -203.603928, 1.826164, 500.146393 
2.380598, -19.227306, -203.833542, 1.596557, 718.798523 
-24.400358, 16.289129, -203.660690, 1.769413, 447.989288 
-4.495226, 26.158319, -203.578674, 1.851432, 554.768677 
-17.621351, 5.452302, -204.162872, 1.267226, 448.554138 
16.854404, 18.968082, -203.807816, 1.622273, 375.552124 
41.723873, 10.584090, -204.114563, 1.315545, 650.423645 
-25.911808, 21.948662, -204.008591, 1.421505, 495.304871 
-16.732830, 4.124002, -203.992401, 1.437696, 765.316895 
30.357210, -21.915314, -204.346344, 1.083749, 390.933990 
-1.584056, -40.536728, -204.309235, 1.120861, 457.306915 
-104.997002, 31.413246, -395963.218750, 0.978642, 2002.504150 
-9.491768, -34.137421, -204.212692, 1.217398, 436.002930 
-15.756857, -2.058129, -203.800537, 1.629565, 442.973267 
-34.220737, 17.851706, -203.512009, 1.918080, 486.967865 
-7.114736, -0.931946, -204.153809, 1.276281, 379.336670 
-10.392978, -30.575979, -204.367783, 1.062316, 392.593170 
-22.078125, -19.288986, -203.643356, 1.786747, 387.785858 
-8.293699, 31.451641, -203.536240, 1.893861, 497.706421 
-21.550556, -45.203663, -203.481247, 1.948858, 440.663208 
20.933113, 17.391106, -203.693008, 1.737098, 438.381653 
-14.020994, 38.800735, -203.921356, 1.508754, 394.099670 
-28.824043, -26.878635, -203.980164, 1.449940, 679.343079 
-12.308643, -49.157879, -203.595261, 1.834833, 395.955963 
8.780291, -18.721382, -203.591064, 1.839023, 433.475555 
1.798191, -7.606870, -204.394241, 1.035847, 478.052826 
13.493232, -46.484341, -205.579391, 1.037196, 448.200012 
-6.653659, 45.132980, -204.109894, 1.320196, 378.556854 
-20.073347, 9.023262, -203.495605, 1.934500, 446.596741 
-29.811466, -6.390568, -203.611893, 1.818208, 449.451508 
-19.052700, 0.420519, -204.283508, 1.146585, 499.752747 
0.731678, -38.727551, -204.182953, 1.247168, 647.896851 
-97.296501, -47.933632, -280496.593750, 1.037387, 2002.582886 
-31.218071, 18.334463, -204.408508, 1.021601, 386.974579 
-29.524212, 12.617929, -203.494202, 1.935889, 447.312744 
-5.218844, -36.360302, -204.795578, 1.718745, 453.000000 
1.236922, -31.152666, -204.058853, 1.371239, 573.182434 
31.124668, 31.683453, -204.178619, 1.251471, 500.030396 
4.297585, 15.006214, -203.567413, 1.862683, 385.933533 
-13.096725, -25.043718, -203.861084, 1.569007, 438.889679 
-7.742992, -37.035179, -203.648010, 1.782091, 445.872772 
-7.824489, -34.794674, -206.852661, 1.811406, 674.400024 
-24.592985, -33.724335, -203.870331, 1.559775, 392.929382 
-30.569818, 31.066357, -203.580826, 1.849268, 446.323792 
-12.813295, -31.248856, -203.776840, 1.653276, 731.677979 
-2.371483, -50.681965, -204.175690, 1.254406, 391.525421 
10.669615, 13.853929, -204.319550, 1.110554, 388.485077 
10.585564, -5.321753, -203.694427, 1.735668, 491.732880 
-4.998261, 38.857597, -203.579895, 1.850210, 444.104309 
29.341413, -49.698982, -203.799866, 1.630235, 394.216003 
5.698803, 34.078506, -204.092117, 1.337983, 391.094635 
26.922508, -60.222801, -203.462494, 1.967612, 392.182343 
23.256468, 27.295387, -204.047897, 1.382213, 542.429626 
-9.921390, -14.386406, -203.742020, 1.688068, 389.514313 
-1.662505, 4.545648, -204.009872, 1.420227, 652.557312 
-17.524641, -25.507406, -203.448212, 1.981893, 499.375458 
-16.720228, -47.085175, -206.429138, 1.453161, 501.600006 
-9.237288, -44.400887, -203.996521, 1.433589, 537.500854 
8.197495, -24.705814, -203.627777, 1.802321, 685.975403 
-13.646265, -8.289210, -204.310806, 1.119282, 441.226318 
3.602296, 42.882298, -204.345139, 1.084973, 1027.459961 
-81.838249, -14.803144, -244898.234375, 1.062527, 2002.691650 
-13.625401, -14.172293, -204.122345, 1.307746, 446.650665 
-9.179346, -28.980349, -203.779495, 1.650597, 775.806885 
10.101007, -8.281672, -204.075745, 1.354351, 502.756104 
-18.043924, -25.271694, -204.355865, 1.074223, 374.595673 
