Rotor: R1-9x0d(80), Hopper: H0, RPM: 2.815315, Dose: 100.000000, Logger_Version: 0.1
-6.858840, -16.619381, -98.201927, 1.798070, 444.959930 
27.235527, -13.172722, -98.930664, 1.069337, 423.438416 
-19.173090, -16.955807, -98.638458, 1.361539, 682.983582 
37.408676, -10.235779, -98.567245, 1.432751, 437.451508 
-18.334713, -6.680024, -98.226860, 1.773134, 577.897034 
-19.873421, 2.738995, -98.319122, 1.680882, 685.018738 
-13.533558, -14.680277, -98.500275, 1.499716, 686.634583 
-19.334288, 6.317237, -98.108658, 1.891343, 598.547607 
-32.471539, -7.707860, -98.647308, 1.352698, 678.936523 
-9.903372, -8.818329, -98.254318, 1.745684, 711.886902 
-16.786276, -15.487361, -98.333275, 1.666727, 702.039917 
1.794765, -32.045731, -98.725372, 1.274632, 428.593201 
-21.577656, -17.400387, -98.348785, 1.651210, 561.712585 
21.531551, -14.429293, -98.268456, 1.731557, 438.160492 
3.578937, 0.771636, -98.279526, 1.720486, 454.126160 
-31.180735, -29.130581, -98.257431, 1.742568, 685.386597 
-13.844595, -25.737856, -98.590881, 1.409130, 555.534485 
-43.062935, -12.008893, -98.533371, 1.466631, 560.110291 
31.424940, -12.880293, -98.275856, 1.724143, 443.509033 
-4.132865, -5.200606, -98.125244, 1.874754, 976.036011 
-7.594223, -4.827778, -98.702538, 1.297465, 557.825134 
-26.071085, -10.280357, -98.287743, 1.712259, 575.135254 
-25.196175, -15.233886, -98.534927, 1.465075, 428.546661 
-13.216784, -14.829395, -98.712173, 1.287826, 425.907410 
-35.723526, -11.181329, -98.830170, 1.169833, 426.519440 
17.412186, -14.679638, -98.531906, 1.468100, 435.454742 
4.203914, -7.341326, -98.714806, 1.285190, 569.974060 
-25.427504, -23.180687, -98.161369, 1.838634, 572.172913 
36.920383, -8.992622, -98.797684, 1.202317, 569.499817 
38.104885, -6.278877, -98.978889, 1.021109, 426.715179 
-51.793961, 2.393652, -99.042145, 0.957859, 559.687561 
-15.366547, -25.324448, -98.837196, 1.162803, 558.221802 
26.321686, -14.128998, -98.834221, 1.165773, 693.638245 
-23.273113, -19.061529, -98.364754, 1.635244, 436.931702 
-39.461327, -23.938171, -98.357727, 1.642274, 556.763306 
4.065366, -24.137722, -98.521629, 1.478370, 565.977051 
-5.580579, -5.709525, -98.810577, 1.189423, 560.827515 
24.497868, -15.925743, -98.848289, 1.151710, 564.014465 
16.291203, -5.249376, -98.021782, 1.978221, 455.675598 
-4.849197, -15.610455, -98.500214, 1.499791, 425.706299 
-12.886632, -13.249180, -98.301590, 1.698416, 702.907104 
-14.729457, -16.947889, -98.784561, 1.215445, 431.002472 
-38.810547, -11.149061, -98.391464, 1.608530, 809.359436 
-31.197496, -17.530153, -98.386932, 1.613073, 560.323486 
-49.946075, -11.191635, -98.340637, 1.659360, 693.845337 
-18.283289, -5.807789, -98.191505, 1.808492, 441.733185 
25.101482, -19.746262, -98.982162, 1.017847, 554.103027 
30.036373, -10.961876, -98.026230, 1.973778, 442.412720 
-13.327111, -3.716384, -98.279831, 1.720169, 587.025391 
20.353058, -3.492701, -98.700089, 1.299917, 699.335876 
-23.978180, -19.854351, -98.306610, 1.693382, 562.636169 
18.519337, -1.334213, -98.978661, 1.021332, 425.768738 
-34.315308, -22.146282, -98.706085, 1.293912, 557.843567 
6.467741, -9.946888, -98.471878, 1.528126, 576.459167 
26.483370, -10.421157, -98.690781, 1.309212, 429.552460 
-9.521796, -14.570383, -98.186226, 1.813771, 700.139343 
17.001335, -1.740313, -98.498207, 1.501790, 576.899780 
-7.472167, -16.275986, -98.528854, 1.471144, 693.429443 
-12.503376, -16.171684, -98.450943, 1.549066, 566.829407 
-7.849756, -8.150192, -98.560776, 1.439219, 690.646912 
-2.600302, -2.362507, -98.305908, 1.694094, 589.986633 
-55.546761, -23.848133, -98.722641, 1.277368, 551.215332 
-19.955481, -31.281878, -98.744850, 1.255149, 558.630493 
-34.727207, -12.595198, -98.195259, 1.804745, 566.704651 
-6.198965, 2.007319, -98.989029, 1.010977, 680.218018 
6.094018, -2.819171, -98.754654, 1.245338, 686.140869 
-24.360674, -2.993672, -98.424454, 1.575553, 434.012604 
-47.493294, -7.374094, -98.512627, 1.487379, 562.681091 
22.492876, -16.186077, -98.807388, 1.192608, 689.427917 
-23.292315, -13.416761, -98.037529, 1.962473, 942.991943 
-31.892380, -14.023856, -98.792877, 1.207124, 427.877380 
25.873287, -10.648973, -98.993736, 1.006261, 426.675323 
-42.433495, -6.335670, -98.125732, 1.874265, 831.271240 
-0.881332, -12.166736, -99.032730, 0.967260, 547.795593 
-40.310928, -11.800581, -98.103470, 1.896533, 827.267029 
-9.183156, -21.900015, -98.345108, 1.654888, 573.859558 
18.868193, -18.008444, -98.666840, 1.333161, 695.861694 
-11.929127, -14.905034, -98.445679, 1.554317, 693.179199 
5.928325, -11.955042, -98.811089, 1.188912, 430.906464 
-18.621250, -13.409634, -98.335815, 1.664192, 569.202881 
-29.110083, -12.642039, -98.267509, 1.732494, 685.414307 
-3.813126, -14.900343, -98.985474, 1.014524, 549.328125 
18.710089, 11.132626, -98.989426, 1.010566, 556.587219 
-45.855068, -10.383103, -98.166298, 1.833703, 436.490143 
-29.184923, -5.677752, -98.540405, 1.459600, 681.265869 
23.381536, -17.324640, -99.005493, 0.994508, 552.571716 
-40.262497, -29.013559, -98.557602, 1.442399, 557.898621 
-22.380898, -17.976940, -98.933884, 1.066121, 677.343872 
-10.451875, -8.441388, -98.902191, 1.097815, 549.855957 
2.176180, -2.931515, -98.760361, 1.239646, 553.327454 
-2.519952, -2.919886, -98.835663, 1.164336, 549.714722 
-24.446346, -29.821596, -98.429985, 1.570019, 561.968079 
-18.661959, -5.216608, -98.511765, 1.488238, 683.474915 
-40.584766, -14.287154, -98.234680, 1.765314, 815.282776 
28.847244, -15.905008, -99.023521, 0.976485, 552.658630 
-48.084103, -5.323368, -98.909927, 1.090066, 552.123962 
-4.575644, -22.194862, -98.905670, 1.094331, 431.568573 
-33.831451, -13.211159, -98.707657, 1.292344, 682.566040 
-29.414337, -21.860750, -98.226059, 1.773938, 564.823547 
-9.194725, -14.786594, -98.743088, 1.256912, 681.484985 
-31.039558, -12.082952, -98.074188, 1.925820, 706.711060 
0.748949, -2.126339, -98.054878, 1.945120, 447.958710 
-41.014305, -12.161537, -98.127525, 1.872473, 817.394348 
45.644718, -12.888336, -98.895943, 1.104063, 570.907227 
-32.595726, 2.596573, -98.181648, 1.818345, 584.522034 
-23.941557, -8.071303, -98.294846, 1.705154, 828.108887 
-35.911900, -16.108328, -98.570656, 1.429350, 679.960449 
-17.326618, -16.465151, -98.965981, 1.034027, 676.976257 
13.251865, -16.256622, -98.769127, 1.230872, 568.832275 
-0.018052, -3.995301, -98.729584, 1.270405, 425.304504 
-5.880402, 0.122133, -98.189255, 1.810743, 447.144257 
-48.724899, -17.720045, -98.712067, 1.287930, 554.358521 
22.178246, 8.552086, -98.038452, 1.961541, 460.651886 
6.336253, -1.985664, -98.536179, 1.463820, 713.717346 
6.943976, -7.268516, -98.562592, 1.437412, 574.653503 
45.874676, -5.872770, -98.999008, 1.000997, 564.450806 
-37.977131, -1.930239, -98.037071, 1.962927, 451.386383 
-17.685316, -4.698889, -98.467888, 1.532116, 430.670898 
-37.729149, -12.771601, -98.187363, 1.812635, 825.457581 
36.905827, -18.548172, -98.899971, 1.100029, 427.155579 
3.540252, -9.070332, -98.479202, 1.520788, 709.802612 
-23.758312, 2.163584, -98.091270, 1.908731, 456.428070 
16.286375, -16.515984, -98.683258, 1.316746, 686.149719 
-12.763742, -17.684723, -98.798569, 1.201431, 684.862793 
25.699799, -11.417718, -98.029472, 1.970532, 448.056702 
-5.142602, -12.336641, -98.850311, 1.149680, 425.317047 
-9.571584, -2.742465, -99.031204, 0.968807, 551.507202 
18.265196, -18.458893, -98.998764, 1.001229, 548.573059 
-20.506336, -21.360863, -98.125778, 1.874229, 569.710144 
-41.961456, -5.539017, -98.291512, 1.708488, 682.304932 
11.238474, -20.744328, -98.813690, 1.186318, 561.991333 
-15.511869, -7.955095, -98.230232, 1.769760, 707.709412 
-10.125082, -11.397535, -98.880753, 1.119247, 422.366486 
1.819686, -1.284722, -98.012306, 1.987686, 948.436340 
0.353385, 0.303853, -98.836014, 1.163985, 423.881195 
-31.628151, -31.073751, -98.092545, 1.907456, 694.691162 
-6.223968, -6.606596, -98.376541, 1.623454, 736.663086 
6.482983, -6.860739, -98.139778, 1.860226, 448.085480 
16.768492, -14.266537, -98.560997, 1.439004, 433.999969 
8.916396, -4.560008, -98.604881, 1.395120, 694.495239 
43.369331, -1.366838, -98.476562, 1.523448, 451.882172 
3.923398, -20.144800, -98.549744, 1.450251, 689.467712 
-31.602285, -16.999384, -98.029739, 1.970254, 697.608093 
-7.316060, -22.069498, -98.572884, 1.427111, 560.931458 
8.535366, -21.182604, -98.426689, 1.573307, 435.948242 
-8.691694, -7.332649, -98.140884, 1.859112, 709.576111 
34.945156, -19.503815, -98.069046, 1.930950, 447.181427 
-17.330677, -5.572215, -98.538994, 1.461006, 442.925964 
-50.527191, 2.855431, -98.164345, 1.835652, 701.150574 
-13.114882, -17.105663, -98.789268, 1.210727, 682.395203 
-9.695910, -15.058590, -98.466125, 1.533868, 565.797546 
-50.659748, -10.716301, -98.018852, 1.981147, 836.041504 
12.753841, -17.871462, -98.837349, 1.162652, 562.949341 
11.370803, -14.883850, -99.022758, 0.977239, 681.999451 
-12.953875, -12.605574, -98.241066, 1.758940, 570.369751 
-45.669346, -4.741013, -98.624176, 1.375822, 569.889954 
40.388012, -5.767089, -98.452934, 1.547066, 446.364532 
-21.507826, -4.332804, -98.338234, 1.661769, 444.771851 
20.912355, -22.784130, -98.929916, 1.070084, 683.964600 
-9.326199, -21.400330, -98.519226, 1.480773, 562.808594 
46.300262, -6.295715, -98.727859, 1.272133, 446.129974 
28.314867, -30.204788, -98.941940, 1.058064, 555.378113 
-18.054440, -8.294106, -98.319000, 1.680994, 839.164429 
-30.994936, -7.347857, -98.320801, 1.679188, 566.892639 
-30.118938, -13.534098, -98.046844, 1.953156, 833.134277 
-33.392872, -2.293365, -98.172455, 1.827543, 449.194763 
-36.658573, -12.601568, -98.702515, 1.297481, 679.010315 
13.808506, -9.680597, -98.886719, 1.113283, 421.753540 
-13.254240, -5.975851, -98.125275, 1.874721, 578.245972 
-6.387609, -9.846087, -98.165359, 1.834643, 705.196655 
46.489487, -1.921831, -98.621704, 1.378296, 451.986023 
-39.040726, -13.135888, -98.071503, 1.928486, 703.613586 
13.693219, -24.395630, -98.556900, 1.443094, 428.051483 
-48.142471, -20.690868, -98.865234, 1.134767, 557.783020 
-21.898571, -19.854948, -98.616539, 1.383464, 424.973450 
36.214767, -9.817733, -99.009903, 0.990099, 769.272644 
-10.783134, 0.964175, -98.873459, 1.126539, 560.527771 
-37.733047, -3.576939, -98.202133, 1.797864, 753.134338 
30.213959, -8.203729, -98.300903, 1.699099, 445.694550 
-39.038666, -7.255777, -98.861427, 1.138577, 423.026764 
13.602500, -12.027670, -98.899811, 1.100194, 427.148193 
37.511005, -9.652511, -98.373932, 1.626071, 443.357391 
-9.381862, -2.787961, -98.968422, 1.031570, 426.068359 
-39.800491, -7.776135, -98.153748, 1.846242, 894.765137 
-15.547930, -18.696863, -98.770386, 1.229608, 552.034790 
-38.499718, -21.047398, -98.234406, 1.765593, 819.636353 
-23.202951, -19.000372, -98.108940, 1.891064, 687.490601 
-6.282732, -20.545490, -98.714310, 1.285689, 556.407288 
-22.125957, -14.888749, -98.692719, 1.307278, 552.688965 
23.995785, -10.706732, -98.666710, 1.333287, 575.855591 
-9.876379, -3.148386, -98.298027, 1.701973, 697.555908 
-42.061153, -9.728590, -98.109108, 1.890894, 768.660339 
37.237057, -15.572042, -98.937462, 1.062541, 431.141083 
-45.895287, -22.838911, -98.475433, 1.524568, 559.158508 
-24.750526, -6.661951, -98.368896, 1.631112, 570.371155 
4.544642, -6.564530, -98.334679, 1.665319, 583.976501 
37.241508, -13.818215, -99.037880, 0.962120, 423.541534 
6.087874, -13.460560, -98.395920, 1.604078, 580.911499 
-26.272091, -5.729597, -98.208099, 1.791903, 431.604065 
-3.520179, -17.666170, -98.834068, 1.165935, 422.511292 
-1.954010, -20.518738, -98.635376, 1.364625, 562.793518 
-26.338724, -1.735582, -98.514206, 1.485783, 686.921997 
-40.615017, -11.491728, -98.407043, 1.592959, 429.683075 
-6.404419, -0.187839, -98.633232, 1.366771, 554.106201 
-33.704815, -4.606257, -98.053139, 1.946858, 582.815796 
2.944323, -17.647326, -98.688385, 1.311619, 428.749786 
-27.679054, 3.601878, -98.764755, 1.235249, 424.228363 
3.925287, -6.005994, -98.685417, 1.314583, 564.802856 
-0.664225, -15.868404, -99.010338, 0.989668, 550.367310 
19.543074, -7.169901, -98.878311, 1.121683, 425.459930 
-16.536449, -11.860371, -98.466660, 1.533334, 442.113739 
-10.819857, -0.380819, -98.532166, 1.467836, 431.605957 
-36.913986, -22.539951, -98.095673, 1.904331, 696.683105 
36.298717, -15.966218, -98.936249, 1.063757, 426.495972 
-26.311962, -19.592911, -98.746796, 1.253214, 681.072388 
0.349188, -19.506727, -98.726891, 1.273109, 555.523315 
-9.403940, -12.488779, -98.265129, 1.734879, 569.111694 
-3.624872, -26.755947, -98.607903, 1.392099, 560.786499 
-1.048566, -12.880636, -98.733612, 1.266382, 556.009155 
20.077429, -13.402272, -98.649658, 1.350348, 425.417755 
-11.920172, -7.451165, -98.605270, 1.394722, 704.685791 
-29.643589, -13.886662, -98.312149, 1.687846, 566.945801 
-15.726611, -9.787769, -98.444893, 1.555111, 683.484558 
-12.163249, -20.602285, -98.809669, 1.190328, 559.995789 
-11.193734, -27.171108, -98.255447, 1.744553, 691.153870 
4.204181, 1.241251, -98.015617, 1.984380, 448.786926 
6.351209, -13.717738, -98.675171, 1.324822, 562.517761 
-40.753807, -17.260693, -98.125046, 1.874960, 824.783264 
-1.418208, -18.443670, -98.968346, 1.031655, 550.933105 
47.566933, -7.728947, -98.924866, 1.075137, 434.134216 
-28.422928, -2.779226, -98.569160, 1.430844, 559.614990 
27.799812, -11.951949, -98.434143, 1.565853, 438.521149 
-24.711388, -2.259552, -98.902023, 1.097973, 555.700867 
26.209904, -2.455814, -98.247826, 1.752174, 445.550842 
-0.257053, -5.483123, -98.903893, 1.096107, 426.950104 
-1.514228, -9.820852, -98.272095, 1.727905, 571.006531 
-46.015816, -26.553816, -98.003662, 1.996332, 820.747620 
-16.144125, -15.762892, -98.151749, 1.848251, 697.399719 
-22.653149, -19.634096, -98.240005, 1.759994, 566.004028 
-30.626629, -3.582431, -98.067154, 1.932835, 691.834473 
45.201248, -10.931624, -99.032158, 0.967841, 419.775238 
-37.614178, 2.554072, -98.426735, 1.573263, 563.960938 
-16.032236, -15.558649, -98.447632, 1.552368, 567.640808 
13.376072, -14.638376, -98.633942, 1.366052, 696.883667 
-31.706944, -22.489056, -98.399887, 1.600113, 686.886658 
-31.625889, -6.037325, -98.071747, 1.928259, 696.103577 
-29.295128, -12.196304, -98.235176, 1.764819, 566.289551 
6.551380, 5.197012, -98.659592, 1.340402, 427.850342 
-44.416561, -16.353540, -98.113785, 1.886209, 821.693054 
-38.301140, -10.348516, -98.086670, 1.913323, 956.851013 
15.782422, -2.672487, -99.031265, 0.968735, 422.445343 
-3.970917, 6.320914, -98.114746, 1.885254, 589.981384 
-38.011559, -4.368006, -98.139053, 1.860940, 946.215759 
2.232727, -6.404591, -98.363632, 1.636365, 574.776123 
-1.486291, -21.426695, -98.420311, 1.579697, 569.990601 
-20.548271, -6.148698, -98.061310, 1.938692, 581.066101 
-26.272476, 1.316365, -98.275452, 1.724538, 845.309570 
10.617657, -18.636642, -98.638298, 1.361705, 575.138916 
-32.114902, -2.347629, -98.492012, 1.507985, 430.701263 
32.053638, -14.125965, -98.882095, 1.117895, 568.874695 
24.831028, -25.469286, -98.873260, 1.126740, 554.685791 
14.882039, -5.540460, -98.402100, 1.597899, 435.949402 
27.902737, -3.917071, -98.844536, 1.155462, 688.807617 
-31.916018, -6.803612, -100.298843, 1.828471, 879.500000 
32.140686, -1.482081, -98.269035, 1.730974, 444.636902 
-24.771587, -24.478954, -98.569542, 1.430454, 686.777588 
-37.716248, -6.696287, -98.063309, 1.936696, 990.700439 
29.575596, -16.681814, -99.019234, 0.980763, 551.510803 
29.076881, -12.006538, -98.106743, 1.893256, 448.662323 
-40.905155, -9.417719, -98.830185, 1.169820, 424.930511 
47.931435, -1.688336, -98.979233, 1.020778, 424.633575 
14.969631, -2.496814, -98.118813, 1.881191, 443.008087 
23.473646, -7.484272, -98.569145, 1.430847, 706.473083 
-41.068924, -2.920659, -98.162537, 1.837465, 700.280090 
8.604733, -23.750137, -98.920151, 1.079838, 687.713989 
31.198400, -10.863318, -99.007210, 0.992793, 551.646484 
-36.061176, -5.065320, -98.380142, 1.619857, 557.598022 
-12.404284, 2.768123, -98.438751, 1.561258, 434.474884 
-34.471672, -23.345551, -98.169266, 1.830735, 572.061279 
13.496048, -14.290567, -98.880989, 1.119001, 423.141693 
-33.713924, 9.730650, -98.039299, 1.960700, 844.871521 
-5.119759, -5.700767, -98.479813, 1.520195, 705.652466 
24.967289, -9.480547, -98.609810, 1.390199, 573.978271 
33.395863, -12.836376, -98.923218, 1.076775, 422.082245 
-7.080521, -22.390064, -98.444832, 1.555173, 430.173004 
16.237175, -10.178122, -98.517166, 1.482838, 429.681732 
-32.235851, -6.771891, -98.170929, 1.829070, 446.885345 
7.326572, -12.157323, -98.644241, 1.355763, 576.906982 
3.552624, 4.167729, -98.827477, 1.172522, 554.814636 
-49.023197, -11.315467, -98.105522, 1.894479, 813.475464 
-9.910226, -8.083292, -98.244568, 1.755434, 438.151031 
25.464415, -7.243165, -98.961533, 1.038480, 422.114868 
-27.785849, -20.305328, -98.120438, 1.879562, 437.623657 
-15.895197, -18.014530, -98.671722, 1.328281, 558.660217 
-19.649033, -7.811695, -98.020340, 1.979657, 456.611542 
-40.704666, -9.656909, -98.341675, 1.658325, 767.901489 
-23.279654, -6.025609, -98.449371, 1.550627, 557.023376 
13.962616, 4.872098, -98.727356, 1.272641, 554.166260 
-0.772033, 9.172054, -98.122223, 1.877773, 588.037537 
25.983803, 11.678051, -98.998627, 1.001378, 553.995300 
-10.382942, -6.554663, -98.160316, 1.839685, 576.223083 
-40.650490, -4.816937, -98.579880, 1.420124, 429.098816 
3.835683, -14.261230, -99.018936, 0.981058, 677.074585 
22.365311, -13.049459, -98.962479, 1.037526, 550.119751 
29.254124, 0.511385, -98.061035, 1.938967, 457.314362 
-9.539334, -14.414497, -98.289207, 1.710787, 699.078735 
-46.963409, -15.939091, -98.050316, 1.949682, 555.859558 
37.604027, -19.481915, -98.935425, 1.064573, 694.588257 
-30.243484, -18.753832, -98.351715, 1.648278, 819.102966 
-33.279510, 1.505018, -98.161247, 1.838758, 826.354065 
7.075510, -8.042836, -98.722618, 1.277381, 429.691376 
-27.364712, -6.135453, -98.108200, 1.891799, 435.540405 
27.281116, -13.619740, -98.236885, 1.763110, 443.962982 
8.329050, -6.843154, -98.358406, 1.641592, 441.456604 
2.622359, -0.276524, -98.458221, 1.541778, 584.587402 
13.165901, -4.007779, -98.447342, 1.552648, 589.171204 
-9.272246, -13.328996, -98.703758, 1.296242, 423.497559 
-3.351785, -19.630894, -98.996231, 1.003765, 550.141602 
28.979086, -21.192633, -98.433411, 1.566590, 434.023682 
-36.143082, -6.485985, -98.060158, 1.939848, 704.926208 
10.485910, -19.478306, -98.768639, 1.231356, 565.648193 
20.625521, -2.511975, -98.438583, 1.561422, 594.372864 
0.375432, -12.132410, -98.077332, 1.922668, 452.269135 
-34.150276, -2.282387, -98.133652, 1.866343, 834.372742 
54.199348, -34.593342, 71.566376, 1.280320, 21022.691406 
-1.266925, 4.452655, -98.052711, 1.947285, 460.142059 
-9.391338, 8.463162, -98.581802, 1.418191, 561.461487 
-23.525082, -20.805809, -98.235924, 1.764075, 440.331390 
-2.724282, -22.925789, -98.848396, 1.151607, 550.997009 
-18.732729, -21.433455, -98.382576, 1.617424, 689.622498 
-28.955856, -14.621189, -98.318520, 1.681483, 565.304626 
25.774437, -18.670319, -98.580910, 1.419092, 571.204285 
48.166943, -22.805246, -98.810287, 1.189715, 427.510315 
30.958855, -4.539701, -98.461685, 1.538316, 581.618896 
-31.713387, -4.837211, -98.203964, 1.796033, 709.127502 
-4.122245, -15.515735, -98.310410, 1.689597, 437.701813 
24.936529, -16.058750, -98.655258, 1.344742, 569.839661 
-40.553658, 1.679528, -98.949715, 1.050285, 431.207245 
-27.316742, -7.638421, -98.891449, 1.108556, 549.183350 
36.476181, -16.758537, -98.906700, 1.093302, 433.008820 
-25.759995, -6.926101, -98.185173, 1.814824, 834.812073 
-26.382921, -5.284151, -98.106445, 1.893549, 837.433533 
6.575534, -27.940014, -98.668732, 1.331276, 425.654938 
-16.189884, -27.621582, -98.775208, 1.224788, 559.621277 
7.301367, -18.490280, -98.584129, 1.415868, 688.394226 
-16.952290, -22.194672, -98.790237, 1.209761, 422.881897 
-18.997814, -26.998171, -98.613121, 1.386874, 554.770325 
-3.232052, -12.865503, -98.649055, 1.350941, 552.365723 
-14.718884, -2.044486, -98.098938, 1.901058, 473.118378 
14.598103, -12.381587, -98.964088, 1.035911, 548.786316 
19.974178, -4.740252, -98.563049, 1.436947, 434.041595 
9.085383, -3.209555, -98.980713, 1.019296, 425.451355 
-30.782883, -12.667112, -98.125114, 1.874890, 690.653076 
-30.453381, -16.195312, -98.432648, 1.567347, 562.494934 
0.521946, -18.170197, -98.891052, 1.108943, 681.889343 
-26.608173, -21.498318, -98.446777, 1.553229, 426.531677 
28.661901, -8.429129, -98.310608, 1.689392, 444.998596 
-36.391731, -3.672752, -98.071152, 1.928857, 971.085999 
-23.250389, -10.023925, -98.397087, 1.602917, 432.870056 
-28.440945, -24.697258, -98.594185, 1.405816, 683.806396 
1.012500, -2.635890, -98.682106, 1.317899, 554.630737 
-33.172581, -5.584064, -98.307068, 1.692924, 427.770142 
-27.235903, -14.562856, -98.744080, 1.255917, 554.958435 
-16.360468, -17.829538, -98.856514, 1.143485, 550.689148 
33.686058, -9.867449, -98.641724, 1.358274, 430.635620 
27.883078, -23.266375, -98.218094, 1.781912, 440.232269 
-3.548877, 6.883200, -98.485481, 1.514513, 717.432434 
6.757223, -15.246752, -98.473312, 1.526698, 429.947479 
33.911636, -27.473892, -98.635605, 1.364397, 818.325256 
-22.535612, -10.697104, -98.075516, 1.924482, 705.628967 
-2.449871, -24.217579, -98.446655, 1.553335, 434.877625 
9.343924, -16.969769, -98.525429, 1.474574, 433.347656 
-4.771971, -10.075327, -98.902466, 1.097524, 681.757812 
1.407901, -4.413615, -98.667198, 1.332799, 556.144470 
-26.419540, -6.938135, -98.134140, 1.865862, 572.354614 
-4.813944, -12.604512, -98.990158, 1.009849, 549.503601 
44.098370, -12.211961, -98.355392, 1.644604, 448.544128 
6.987843, -24.136118, -98.315826, 1.684184, 433.420013 
37.257072, -25.305901, -98.588913, 1.411093, 434.769775 
-10.758218, -6.115099, -98.621689, 1.378315, 431.474518 
20.181244, -12.142443, -98.774475, 1.225526, 701.656860 
-10.145830, 3.656521, -98.904388, 1.095609, 429.660126 
25.085835, -20.620302, -98.740707, 1.259289, 694.204529 
-13.734078, 1.858384, -98.859825, 1.140176, 553.491211 
11.624535, -21.154776, -98.851013, 1.148976, 554.182983 
5.883901, -16.373230, -98.819504, 1.180497, 558.277771 
23.257412, 1.157640, -98.993866, 1.006132, 425.676331 
-15.239788, -13.515786, -98.835670, 1.164327, 425.383667 
-4.767832, -25.600548, -98.235672, 1.764323, 439.128479 
8.423701, -12.570353, -98.983688, 1.016303, 552.283569 
-13.459030, -2.872620, -98.942223, 1.057776, 682.166992 
-46.118687, 6.890458, -98.523163, 1.476832, 560.470764 
-25.312305, -17.899231, -98.150772, 1.849220, 700.013855 
-0.181314, -3.989525, -98.371124, 1.628870, 704.981567 
-48.866665, 1.948150, -98.375465, 1.624543, 576.137085 
19.985050, -4.110637, -98.984161, 1.015837, 677.181946 
-3.935662, -11.872731, -98.153709, 1.846288, 707.649109 
-37.975273, -2.411674, -98.134079, 1.865924, 741.944214 
-18.215582, -5.073082, -98.149422, 1.850581, 437.288361 
42.078144, 2.625672, -98.789177, 1.210827, 590.663147 
3.811050, -22.795761, -98.651703, 1.348291, 686.439209 
-14.010521, -1.424436, -98.906570, 1.093436, 553.657532 
-25.284044, -4.359500, -98.115768, 1.884224, 498.181702 
-9.214455, -24.298689, -98.445686, 1.554319, 566.557617 
2.277759, -4.949263, -98.270630, 1.729366, 582.909058 
16.914204, -17.411823, -98.883881, 1.116125, 422.226471 
12.505782, -5.662701, -98.863037, 1.136959, 426.248199 
16.690517, 0.208520, -98.611084, 1.388930, 431.602203 
-47.289539, -15.236627, -98.068390, 1.931610, 566.977234 
-33.099083, -16.202478, -98.631966, 1.368039, 427.403778 
-29.053061, -6.407054, -98.038452, 1.961551, 947.108643 
-29.051353, -24.131001, -98.473923, 1.526077, 561.060669 
7.729183, -26.164585, -98.956055, 1.043945, 563.591370 
-34.860268, -17.452961, -98.516136, 1.483866, 431.605713 
29.407688, -1.443716, -98.116600, 1.883407, 445.085541 
-3.347049, -18.333729, -98.495377, 1.504621, 565.325806 
-17.045322, -6.036588, -98.848816, 1.151184, 427.693329 
-42.851868, -2.316846, -98.917931, 1.082065, 679.937073 
-7.314378, -10.886784, -98.256294, 1.743711, 576.168884 
-45.877247, -15.937607, -98.191818, 1.808180, 821.165222 
-40.221535, -11.561653, -98.128273, 1.871735, 689.945679 
-2.881953, -14.815788, -99.015625, 0.984376, 676.515930 
13.118046, -21.937016, -98.572578, 1.427423, 428.852966 
-48.541885, -14.757723, -98.611115, 1.388876, 424.428497 
30.379971, -19.570084, -98.772949, 1.227046, 425.635101 
40.126076, -12.337008, -98.996277, 1.003716, 693.364258 
-31.180313, -21.114021, -98.277588, 1.722407, 433.828064 
0.607279, 2.221387, -98.764969, 1.235040, 553.825378 
-30.558231, -16.886030, -98.059464, 1.940545, 442.267822 
15.787391, -9.024209, -98.619865, 1.380130, 693.346924 
-31.581312, -6.592408, -98.691345, 1.308661, 429.992737 
-30.352081, -4.314684, -98.076233, 1.923768, 450.172485 
-3.948015, 8.731782, -98.035522, 1.964478, 592.811035 
2.942876, -10.244240, -98.965981, 1.034019, 422.952728 
24.040506, -9.422892, -98.729454, 1.270537, 431.428375 
-14.041588, -14.086822, -98.374557, 1.625448, 568.302795 
-7.708500, -18.250271, -98.885689, 1.114310, 550.929626 
-28.200794, 1.256996, -98.218163, 1.781832, 713.840393 
-23.350960, -14.020570, -98.272980, 1.727020, 689.323120 
-47.305981, -15.059130, -98.248337, 1.751661, 830.165222 
29.678974, -20.188484, -98.891510, 1.108491, 555.237915 
5.317658, -7.949843, -99.035942, 0.964062, 420.888458 
-26.255938, 2.119673, -98.146294, 1.853710, 438.257080 
28.719286, -9.049785, -98.771332, 1.228669, 640.719299 
-24.363224, -16.136009, -98.792625, 1.207378, 557.227417 
-0.275341, 0.164829, -98.283752, 1.716252, 596.899719 
-42.948639, -11.998203, -98.458633, 1.541374, 687.298767 
-23.339911, -13.591854, -98.676537, 1.323467, 558.916260 
-29.328234, -15.607803, -98.535179, 1.464817, 425.890289 
22.168287, -7.861897, -98.878868, 1.121136, 684.342468 
-20.784712, -11.603381, -98.136543, 1.863458, 576.771667 
-14.600311, -14.859426, -98.507217, 1.492792, 431.520996 
11.371503, -15.827674, -98.842636, 1.157367, 686.647583 
0.767767, -10.447639, -98.343933, 1.656062, 567.191895 
-4.304852, -15.439675, -98.262680, 1.737330, 581.823364 
